73.25 : 13067345
73.5 : 12795146
73.75 : 12497099
74 : 12208677
74.25 : 11921139
74.5 : 11593466
74.75 : 11287789
75 : 11036709
75.25 : 10796523
75.5 : 10562892
75.75 : 10315068
76 : 10042449
76.25 : 9694044
76.5 : 9303923
76.75 : 8965404
77 : 8676069
77.25 : 8423222
77.5 : 8175119
77.75 : 7933361
78 : 7699634
78.25 : 7469643
78.5 : 7266121
78.75 : 7099238
79 : 6913986
79.25 : 6751623
79.5 : 6618107
79.75 : 6461755
80 : 6304347
80.25 : 6156601
80.5 : 6035688
80.75 : 5903979
81 : 5769149
81.25 : 5630669
81.5 : 5479597
81.75 : 5354502
82 : 5217842
82.25 : 5069903
82.5 : 4908732
82.75 : 4689333
83 : 4517621
83.25 : 4348311
83.5 : 4165866
83.75 : 3965277
84 : 3781525
84.25 : 3607670
84.5 : 3434133
84.75 : 3249077
85 : 3078411
85.25 : 2930580
85.5 : 2751078
85.75 : 2563453
86 : 2391019
86.25 : 2248354
86.5 : 2109259
86.75 : 1977202
87 : 1837374
87.25 : 1672738
87.5 : 1487820
87.75 : 1331971
88 : 1185612
88.25 : 1038221
88.5 : 892725
88.75 : 715981
89 : 528679
89.25 : 363504
89.5 : 214578
89.75 : 69846
90 : 0
90.25 : 0
90.5 : 0
90.75 : 0
91 : 0
91.25 : 0
91.5 : 0
91.75 : 0
92 : 0
92.25 : 0
92.5 : 0
92.75 : 0
93 : 0
93.25 : 0
93.5 : 0
93.75 : 0
94 : 0
94.25 : 0
94.5 : 0
94.75 : 0
95 : 0
95.25 : 0
95.5 : 0
95.75 : 0
96 : 0
96.25 : 0
96.5 : 0
96.75 : 0
97 : 0
97.25 : 0
97.5 : 0
97.75 : 0
98 : 0
98.25 : 0
98.5 : 0
98.75 : 0
99 : 0
99.25 : 0
99.5 : 0
99.75 : 0
100 : 0
100.25 : 0
100.5 : 0
100.75 : 0
101 : 0
101.25 : 0
101.5 : 0
101.75 : 0
102 : 0
102.25 : 0
102.5 : 0
102.75 : 0
103 : 0
103.25 : 0
103.5 : 0
103.75 : 0
104 : 0
104.25 : 0
104.5 : 0
104.75 : 0
105 : 0
105.25 : 0
105.5 : 0
105.75 : 0
106 : 0
106.25 : 0
106.5 : 0
106.75 : 0
107 : 0
107.25 : 0
107.5 : 0
107.75 : 0
108 : 0
108.25 : 0
108.5 : 0
108.75 : 0
109 : 0
109.25 : 0
109.5 : 0
109.75 : 0
110 : 0
110.25 : 0
110.5 : 0
110.75 : 0
111 : 0
111.25 : 0
111.5 : 0
111.75 : 0
112 : 0
112.25 : 0
112.5 : 0
112.75 : 0
113 : 0
113.25 : 0
113.5 : 0
113.75 : 0
114 : 0
114.25 : 0
114.5 : 0
114.75 : 0
115 : 0
115.25 : 0
115.5 : 0
115.75 : 0
116 : 0
116.25 : 0
116.5 : 0
116.75 : 0
117 : 0
117.25 : 0
117.5 : 0
117.75 : 0
118 : 0
118.25 : 0
118.5 : 0
118.75 : 0
119 : 0
119.25 : 0
119.5 : 0
119.75 : 0
120 : 0
120.25 : 0
120.5 : 0
120.75 : 0
121 : 0
121.25 : 0
121.5 : 0
121.75 : 0
122 : 0
122.25 : 0
122.5 : 0
122.75 : 0
123 : 0
123.25 : 0
123.5 : 0
123.75 : 0
124 : 0
124.25 : 0
124.5 : 0
124.75 : 0
125 : 0
125.25 : 0
125.5 : 0
125.75 : 0
126 : 0
126.25 : 0
126.5 : 0
126.75 : 0
127 : 0
127.25 : 0
127.5 : 0
127.75 : 0
128 : 0
128.25 : 0
128.5 : 0
128.75 : 0
129 : 0
129.25 : 0
129.5 : 0
129.75 : 0
130 : 0
130.25 : 0
130.5 : 0
130.75 : 0
131 : 0
131.25 : 0
131.5 : 0
131.75 : 0
132 : 0
132.25 : 0
132.5 : 0
132.75 : 0
133 : 0
133.25 : 0
133.5 : 0
133.75 : 0
134 : 0
134.25 : 0
134.5 : 0
134.75 : 0
135 : 0
135.25 : 0
135.5 : 0
135.75 : 0
136 : 0
136.25 : 0
136.5 : 0
136.75 : 0
137 : 0
137.25 : 0
137.5 : 0
137.75 : 0
138 : 0
138.25 : 0
138.5 : 0
138.75 : 0
139 : 0
139.25 : 0
139.5 : 0
139.75 : 0
140 : 0
140.25 : 0
140.5 : 0
140.75 : 0
141 : 0
141.25 : 0
141.5 : 0
141.75 : 0
142 : 0
142.25 : 0
142.5 : 0
142.75 : 0
143 : 0
143.25 : 0
143.5 : 0
143.75 : 0
144 : 0
144.25 : 0
144.5 : 0
144.75 : 0
145 : 0
145.25 : 0
145.5 : 0
145.75 : 0
146 : 0
146.25 : 0
146.5 : 0
146.75 : 0
147 : 0
147.25 : 0
147.5 : 0
147.75 : 0
148 : 0
148.25 : 0
148.5 : 0
148.75 : 0
149 : 0
149.25 : 0
149.5 : 0
149.75 : 0
150 : 0
150.25 : 0
150.5 : 0
150.75 : 0
151 : 0
151.25 : 0
151.5 : 0
151.75 : 0
152 : 0
152.25 : 0
152.5 : 0
152.75 : 0
153 : 0
153.25 : 0
153.5 : 0
153.75 : 0
154 : 0
154.25 : 0
154.5 : 0
154.75 : 0
155 : 0
155.25 : 0
155.5 : 0
155.75 : 0
156 : 0
156.25 : 0
156.5 : 0
156.75 : 0
157 : 0
157.25 : 0
157.5 : 0
157.75 : 0
158 : 0
158.25 : 0
158.5 : 0
158.75 : 0
159 : 0
159.25 : 0
159.5 : 0
159.75 : 0
160 : 0
160.25 : 0
160.5 : 0
160.75 : 0
161 : 0
161.25 : 0
161.5 : 0
161.75 : 0
162 : 0
162.25 : 0
162.5 : 0
162.75 : 0
163 : 0
163.25 : 0
163.5 : 0
163.75 : 0
164 : 0
164.25 : 0
164.5 : 0
164.75 : 0
165 : 0
165.25 : 0
165.5 : 0
165.75 : 0
166 : 0
166.25 : 0
166.5 : 0
166.75 : 0
167 : 0
167.25 : 0
167.5 : 0
167.75 : 0
168 : 0
168.25 : 0
168.5 : 0
168.75 : 0
169 : 0
169.25 : 0
169.5 : 0
169.75 : 0
170 : 0
170.25 : 0
170.5 : 0
170.75 : 0
171 : 0
171.25 : 0
171.5 : 0
171.75 : 0
172 : 0
172.25 : 0
172.5 : 0
172.75 : 0
173 : 0
173.25 : 0
173.5 : 0
173.75 : 0
174 : 0
174.25 : 0
174.5 : 0
174.75 : 0
175 : 0
175.25 : 0
175.5 : 0
175.75 : 0
176 : 0
176.25 : 0
176.5 : 0
176.75 : 0
177 : 0
177.25 : 0
177.5 : 0
177.75 : 0
178 : 0
178.25 : 0
178.5 : 0
178.75 : 0
179 : 0
179.25 : 0
179.5 : 0
179.75 : 0
